BLOCK,TRANSECT,PLOT,MODULE,SUBMODULE,CORNER,SAMPLING_ID,SPECIES,SPECIES_CORRECTED,SPCODE,FREQUENCY,DATE,DATE_CORRECTED,>1M,CONERCONER,DATE OF FIRE,TIME SINCE FIRE (DAYS),SPECIES_NEW_NAMES,NEW_SPCODE,
C,1,4,8,1,C,C_1_4_8_1_C,COREOPSIS LEAVENWORTHII,COREOPSIS LEAVENWORTHII,CORLEA,6,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,0.1,C,C_1_4_8_0.1_C,OXYPOLIS FILIFORMIS,OXYPOLIS FILIFORMIS,OXYFIL,1,,2000-02-29,,2,1998-07-25,584,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
C,1,4,8,1,C,C_1_4_8_1_C,OXYPOLIS FILIFORMIS,OXYPOLIS FILIFORMIS,OXYFIL,2,,2000-02-29,,2,1998-07-25,584,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
C,1,4,8,0.3,C,C_1_4_8_0.3_C,PLUCHEA ROSEA,PLUCHEA ROSEA,PLUROS,1,,2000-02-29,,2,1998-07-25,584,PLUCHEA BACCHARIS,PLUBAC,
C,1,4,8,1,C,C_1_4_8_1_C,PLUCHEA ROSEA,PLUCHEA ROSEA,PLUROS,7,,2000-02-29,,2,1998-07-25,584,PLUCHEA BACCHARIS,PLUBAC,
C,1,4,8,0.3,C,C_1_4_8_0.3_C,MELANTHERA ANGUSTIFOLIA,MELANTHERA ANGUSTIFOLIA,MELANG,5,,2000-02-29,,2,1998-07-25,584,MELANTHERA NIVEA,MELNIV,
C,1,4,8,1,C,C_1_4_8_1_C,MELANTHERA ANGUSTIFOLIA,MELANTHERA ANGUSTIFOLIA,MELANG,32,,2000-02-29,,2,1998-07-25,584,MELANTHERA NIVEA,MELNIV,
C,1,4,8,0.3,C,C_1_4_8_0.3_C,SOLIDAGO STRICTA ,SOLIDAGO STRICTA,SOLSTR,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,SOLIDAGO STRICTA ,SOLIDAGO STRICTA,SOLSTR,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,0.3,C,C_1_4_8_0.3_C,STENANDRIUM DULCE,STENANDRIUM DULCE,STEDUL,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,STENANDRIUM DULCE,STENANDRIUM DULCE,STEDUL,14,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,0.3,C,C_1_4_8_0.3_C,RUELLIA CAROLINIENSIS,RUELLIA CAROLINIENSIS,RUECAR,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,RUELLIA CAROLINIENSIS,RUELLIA CAROLINIENSIS,RUECAR,10,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,MUHLENBERGIA FILIPES,MUHLENBERGIA FILIPES,MUHFIL,67,,2000-02-29,,2,1998-07-25,584,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
C,1,4,8,1,C,C_1_4_8_1_C,ERAGROSTIS ELLIOTTII,ERAGROSTIS ELLIOTTII,ERAELL,4,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,CHAMAESYCE PORTERIANA,CHAMAESYCE PORTERIANA,CHAPOR,12,,2000-02-29,,2,1998-07-25,584,EUPHORBIA PORTERIANA,EUPPOR,
C,1,4,8,1,C,C_1_4_8_1_C,DYSCHORISTE ANGUSTA,DYSCHORISTE ANGUSTA,DYSANG,4,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,DICHROMENA COLORATA,DICHROMENA COLORATA,DICCOL,3,,2000-02-29,,2,1998-07-25,584,RHYNCHOSPORA COLORATA,RHYCOL,
C,1,4,8,1,C,C_1_4_8_1_C,MITREOLA SP,MITREOLA SPP,MITSPP,3,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,ARISTIDA PURPURASCENS ,ARISTIDA PURPURASCENS,ARIPUR,3,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,ERIOCHLOA MICHAUXII,ERIOCHLOA MICHAUXII,ERIMIC,24,,2000-02-29,,2,1998-07-25,584,ERIOCHLOA MICHAUXII VAR. MICHAUXII,ERIMICMIC,
C,1,4,8,1,C,C_1_4_8_1_C,SCHIZACHYRIUM RHIZOMATUM,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,21,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,LOBELIA GLANDULOSA       ,LOBELIA GLANDULOSA,LOBGLA,4,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,CENTELLA ASIATICA,CENTELLA ASIATICA,CENASI,12,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,HELIOTROPIUM LEAVENWORTHII,HELIOTROPIUM LEAVENWORTHII,HELLEA,17,,2000-02-29,,2,1998-07-25,584,EUPLOCA POLYPHYLLA,EUPPOL,
C,1,4,8,1,C,C_1_4_8_1_C,DICHANTHELIUM SP,DICHANTHELIUM SPP,DICSPP,5,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,ELYTRARIA CAROLINIENSIS ,ELYTRARIA CAROLINIENSIS,ELYCAR,9,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,SOLUTION HOLE,SOLUTION HOLE,,6,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,VERNONIA BLODGETTII,VERNONIA BLODGETTII,VERBLO,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,JUSTICIA ANGUSTA ,JUSTICIA ANGUSTA,JUSANG,5,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,ASTER ADNATUS,ASTER ADNATUS,ASTADN,3,,2000-02-29,,2,1998-07-25,584,SYMPHYOTRICHUM ADNATUM,SYMADN,
C,1,4,8,1,C,C_1_4_8_1_C,SABAL PALMETTO,SABAL PALMETTO,SABPAL,4,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,PINE SEEDLING,PINUS ELLIOTTII SEEDLING,PINELL,3,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,PASPALUM SP,PASPALUM SPP,PASSPP,1,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,PHYLLANTHUS SP,PHYLLANTHUS SPP,PHYSPP,1,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,LUDWIGIA MICROCARPA,LUDWIGIA MICROCARPA,LUDMIC,1,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,1,C,C_1_4_8_1_C,JACQUEMONTIA CURTISSII     ,JACQUEMONTIA CURTISSII,JACCUR,1,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,ANGADENIA BERTEROI,ANGADENIA BERTEROI,ANGBER,4,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,SETARIA PARVIFLORA,SETARIA PARVIFLORA,SETPAR,22,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,PITYOPSIS GRAMINIFOLIA ,PITYOPSIS GRAMINIFOLIA,PITGRA,7,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,PANICUM TENERUM,PANICUM TENERUM,PANTEN,3,,2000-02-29,,2,1998-07-25,584,COLEATAENIA TENERA,COLTEN,
C,1,4,8,3,C,C_1_4_8_3_C,EUSTACHYS PETRAEA,EUSTACHYS PETRAEA,EUSPET,8,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,JACQUEMONTIA CURTISSII     ,JACQUEMONTIA CURTISSII,JACCUR,10,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,PHYSALIS WALTERI ,PHYSALIS WALTERI,PHYWAL,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,PASSIFLORA SUBEROSA,PASSIFLORA SUBEROSA,PASSUB,3,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,PIRIQUETA CISTOIDES ,PIRIQUETA CISTOIDES ,PIRCIS,1,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,AGALINIS SP,AGALINIS SPP,AGASPP,1,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,MECARDONIA ACUMINATA ,MECARDONIA ACUMINATA,MECACU,3,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,CASSYTHA FILIFORMIS,CASSYTHA FILIFORMIS,CASFIL,11,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,STILLINGIA SYLVATICA ,STILLINGIA SYLVATICA,STISYL,19,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,LOG,LOG,,50,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,BARK,BARK,,37,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,IPOMEA SAGITTATA,IPOMEA SAGITTATA,IPOSAG,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,CIRSIUM VITTATUM,CIRSIUM VITTATUM,CIRVIT,5,,2000-02-29,,2,1998-07-25,584,CIRSIUM HORRIDULUM,CIRHOR,
C,1,4,8,3,C,C_1_4_8_3_C,RHYNCHOSPORA MICROCARPA,RHYNCHOSPORA MICROCARPA,RHYMIC,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,3,C,C_1_4_8_3_C,POLYGALA GRANDIFLORA      ,POLYGALA GRANDIFLORA,POLGRA,1,,2000-02-29,,2,1998-07-25,584,ASEMEIA VIOLACEA,ASEVIO,
C,1,4,8,3,C,C_1_4_8_3_C,CAPERONIA CASTANEIFOLIA,CAPERONIA CASTANEIFOLIA,CAPCAS,2,,2000-02-29,,2,1998-07-25,584,,,
C,1,4,8,0.1,D,C_1_4_8_0.1_D,CLADIUM JAMAICENSE ,CLADIUM JAMAICENSE,CLAJAM,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,CLADIUM JAMAICENSE ,CLADIUM JAMAICENSE,CLAJAM,8,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,CLADIUM JAMAICENSE ,CLADIUM JAMAICENSE,CLAJAM,13,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.1,D,C_1_4_8_0.1_D,MUHLENBERGIA FILIPES,MUHLENBERGIA FILIPES,MUHFIL,1,,2000-02-29,,1,1998-07-25,584,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,MUHLENBERGIA FILIPES,MUHLENBERGIA FILIPES,MUHFIL,8,,2000-02-29,,1,1998-07-25,584,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
C,1,4,8,1,D,C_1_4_8_1_D,MUHLENBERGIA FILIPES,MUHLENBERGIA FILIPES,MUHFIL,91,,2000-02-29,,1,1998-07-25,584,MUHLENBERGIA CAPILLARIS VAR. FILIPES,MUHCAPFIL,
C,1,4,8,0.1,D,C_1_4_8_0.1_D,CENTELLA ASIATICA,CENTELLA ASIATICA,CENASI,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,CENTELLA ASIATICA,CENTELLA ASIATICA,CENASI,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,CENTELLA ASIATICA,CENTELLA ASIATICA,CENASI,29,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.1,D,C_1_4_8_0.1_D,DYSCHORISTE ANGUSTA,DYSCHORISTE ANGUSTA,DYSANG,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,DYSCHORISTE ANGUSTA,DYSCHORISTE ANGUSTA,DYSANG,3,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.1,D,C_1_4_8_0.1_D,EVOLVULUS SERICEUS,EVOLVULUS SERICEUS,EVOSER,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,EVOLVULUS SERICEUS,EVOLVULUS SERICEUS,EVOSER,5,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,EVOLVULUS SERICEUS,EVOLVULUS SERICEUS,EVOSER,18,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,SOLIDAGO STRICTA ,SOLIDAGO STRICTA,SOLSTR,3,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,SOLIDAGO STRICTA ,SOLIDAGO STRICTA,SOLSTR,27,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,STENANDRIUM DULCE,STENANDRIUM DULCE,STEDUL,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,STENANDRIUM DULCE,STENANDRIUM DULCE,STEDUL,19,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,SCHIZACHYRIUM RHIZOMATUM,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,SCHIZACHYRIUM RHIZOMATUM,SCHIZACHYRIUM RHIZOMATUM,SCHRHI,26,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,OXYPOLIS FILIFORMIS,OXYPOLIS FILIFORMIS,OXYFIL,1,,2000-02-29,,1,1998-07-25,584,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
C,1,4,8,1,D,C_1_4_8_1_D,OXYPOLIS FILIFORMIS,OXYPOLIS FILIFORMIS,OXYFIL,8,,2000-02-29,,1,1998-07-25,584,TIEDEMANNIA FILIFORMIS SUBSP. FILIFORMIS,TIEFILFIL,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,RHYNCHOSPORA MICROCARPA,RHYNCHOSPORA MICROCARPA,RHYMIC,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,RHYNCHOSPORA MICROCARPA,RHYNCHOSPORA MICROCARPA,RHYMIC,21,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,UNKNOWN GRASS,UNKNOWN GRASS,,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,UNKNOWN GRASS,UNKNOWN GRASS,,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,ERIGERON QUERCIFOLIUS   ,ERIGERON QUERCIFOLIUS,ERIQUE,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,ERIGERON QUERCIFOLIUS   ,ERIGERON QUERCIFOLIUS,ERIQUE,5,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,MELANTHERA ANGUSTIFOLIA,MELANTHERA ANGUSTIFOLIA,MELANG,4,,2000-02-29,,1,1998-07-25,584,MELANTHERA NIVEA,MELNIV,
C,1,4,8,1,D,C_1_4_8_1_D,MELANTHERA ANGUSTIFOLIA,MELANTHERA ANGUSTIFOLIA,MELANG,8,,2000-02-29,,1,1998-07-25,584,MELANTHERA NIVEA,MELNIV,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,ERIOCHLOA MICHAUXII,ERIOCHLOA MICHAUXII,ERIMIC,1,,2000-02-29,,1,1998-07-25,584,ERIOCHLOA MICHAUXII VAR. MICHAUXII,ERIMICMIC,
C,1,4,8,1,D,C_1_4_8_1_D,ERIOCHLOA MICHAUXII,ERIOCHLOA MICHAUXII,ERIMIC,19,,2000-02-29,,1,1998-07-25,584,ERIOCHLOA MICHAUXII VAR. MICHAUXII,ERIMICMIC,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,RHYNCHOSPORA DIVERGENS     ,RHYNCHOSPORA DIVERGENS,RHYDIV,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,RHYNCHOSPORA DIVERGENS     ,RHYNCHOSPORA DIVERGENS,RHYDIV,43,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,MIKANIA SCANDENS,MIKANIA SCANDENS,MIKSCA,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,MIKANIA SCANDENS,MIKANIA SCANDENS,MIKSCA,11,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,ELYTRARIA CAROLINIENSIS ,ELYTRARIA CAROLINIENSIS,ELYCAR,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,ELYTRARIA CAROLINIENSIS ,ELYTRARIA CAROLINIENSIS,ELYCAR,14,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,HELIOTROPIUM LEAVENWORTHII,HELIOTROPIUM LEAVENWORTHII,HELLEA,1,,2000-02-29,,1,1998-07-25,584,EUPLOCA POLYPHYLLA,EUPPOL,
C,1,4,8,1,D,C_1_4_8_1_D,HELIOTROPIUM LEAVENWORTHII,HELIOTROPIUM LEAVENWORTHII,HELLEA,13,,2000-02-29,,1,1998-07-25,584,EUPLOCA POLYPHYLLA,EUPPOL,
C,1,4,8,0.3,D,C_1_4_8_0.3_D,PHYLLANTHUS SP,PHYLLANTHUS SPP,PHYSPP,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,PASPALUM SP,PASPALUM SPP,PASSPP,10,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,SETARIA PARVIFLORA,SETARIA PARVIFLORA,SETPAR,4,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,CHAMAESYCE PORTERIANA,CHAMAESYCE PORTERIANA,CHAPOR,15,,2000-02-29,,1,1998-07-25,584,EUPHORBIA PORTERIANA,EUPPOR,
C,1,4,8,1,D,C_1_4_8_1_D,PITYOPSIS GRAMINIFOLIA ,PITYOPSIS GRAMINIFOLIA,PITGRA,4,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,HYPTIS ALATA ,HYPTIS ALATA,HYPALA,14,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,COREOPSIS LEAVENWORTHII,COREOPSIS LEAVENWORTHII,CORLEA,6,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,DICHROMENA COLORATA,DICHROMENA COLORATA,DICCOL,25,,2000-02-29,,1,1998-07-25,584,RHYNCHOSPORA COLORATA,RHYCOL,
C,1,4,8,1,D,C_1_4_8_1_D,ROCK,ROCK,,11,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,UNKNOWN ,UNKNOWN,,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,VERNONIA BLODGETTII,VERNONIA BLODGETTII,VERBLO,7,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,AGALINIS SP,AGALINIS SPP,AGASPP,4,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,CIRSIUM VITTATUM,CIRSIUM VITTATUM,CIRVIT,5,,2000-02-29,,1,1998-07-25,584,CIRSIUM HORRIDULUM,CIRHOR,
C,1,4,8,1,D,C_1_4_8_1_D,PLUCHEA ROSEA,PLUCHEA ROSEA,PLUROS,2,,2000-02-29,,1,1998-07-25,584,PLUCHEA BACCHARIS,PLUBAC,
C,1,4,8,1,D,C_1_4_8_1_D,ARISTIDA PURPURASCENS ,ARISTIDA PURPURASCENS,ARIPUR,3,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,JACQUEMONTIA CURTISSII     ,JACQUEMONTIA CURTISSII,JACCUR,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,1,D,C_1_4_8_1_D,POLYGALA GRANDIFLORA      ,POLYGALA GRANDIFLORA,POLGRA,1,,2000-02-29,,1,1998-07-25,584,ASEMEIA VIOLACEA,ASEVIO,
C,1,4,8,3,D,C_1_4_8_3_D,ASTER ADNATUS,ASTER ADNATUS,ASTADN,5,,2000-02-29,,1,1998-07-25,584,SYMPHYOTRICHUM ADNATUM,SYMADN,
C,1,4,8,3,D,C_1_4_8_3_D,MORINDA ROYOC,MORINDA ROYOC,MORROY,5,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,EUSTACHYS PETRAEA,EUSTACHYS PETRAEA,EUSPET,19,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,PIRIQUETA CISTOIDES ,PIRIQUETA CISTOIDES ,PIRCIS,3,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,MECARDONIA ACUMINATA ,MECARDONIA ACUMINATA,MECACU,24,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,RUELLIA CAROLINIENSIS,RUELLIA CAROLINIENSIS,RUECAR,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,STYLOSANTHES CALCICOLA,STYLOSANTHES CALCICOLA,STYCAL,16,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,ANDROPOGON VIRGINICUS ,ANDROPOGON VIRGINICUS,ANDVIR,8,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,MITREOLA SP,MITREOLA SPP,MITSPP,4,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,SABAL PALMETTO,SABAL PALMETTO,SABPAL,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,PINE SEEDLING,PINUS ELLIOTTII SEEDLING,PINELL,2,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,JUSTICIA ANGUSTA ,JUSTICIA ANGUSTA,JUSANG,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,LINUM MEDIUM ,LINUM MEDIUM,LINMED,5,,2000-02-29,,1,1998-07-25,584,LINUM MEDIUM VAR. TEXANUM,LINMEDTEX,
C,1,4,8,3,D,C_1_4_8_3_D,PANICUM TENERUM,PANICUM TENERUM,PANTEN,3,,2000-02-29,,1,1998-07-25,584,COLEATAENIA TENERA,COLTEN,
C,1,4,8,3,D,C_1_4_8_3_D,LOBELIA GLANDULOSA       ,LOBELIA GLANDULOSA,LOBGLA,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,DICHANTHELIUM SP,DICHANTHELIUM SPP,DICSPP,3,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,3,D,C_1_4_8_3_D,SIDA ELLIOTTII ,SIDA ELLIOTTII,SIDELL,1,,2000-02-29,,1,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,PINE BASE LIVE,PINUS ELLIOTTII BASE (LIVE),PINELL,23,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,MYRICA CERIFERA,MYRICA CERIFERA,MYRCER,70,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,ANDROPOGON VIRGINICUS ,ANDROPOGON VIRGINICUS,ANDVIR,12,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,ANEMIA ADIANTIFOLIA,ANEMIA ADIANTIFOLIA,ANEADI,1,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,WALTHERIA INDICA ,WALTHERIA INDICA,WALIND,17,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,SAMOLUS EBRACTEATUS,SAMOLUS EBRACTEATUS,SAMEBR,1,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,FUIRENA BREVISETA       ,FUIRENA BREVISETA,FUIBRE,3,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,BORRERIA TERMINALIS,BORRERIA TERMINALIS,BORTER,23,,2000-02-29,,,1998-07-25,584,SPERMACOCE VERTICILLATA,SPEVER,
C,1,4,8,10,I,C_1_4_8_10_I,SIDEROXYLON RECLINATUM,SIDEROXYLON RECLINATUM,SIDREC,49,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,PROSERPINACA PALUSTRIS     ,PROSERPINACA PALUSTRIS,PROPAL,15,,2000-02-29,,,1998-07-25,584,,,
C,1,4,8,10,I,C_1_4_8_10_I,PIRIQUETA CISTOIDES ,PIRIQUETA CISTOIDES ,PIRCIS,2,,2000-02-29,,,1998-07-25,584,,,
C,1,4,3,10,I,C_1_4_3_10_I,PINE BASE LIVE,PINUS ELLIOTTII BASE (LIVE),PINELL,47,,2000-02-29,,,1998-07-25,584,,,
C,1,4,3,10,I,C_1_4_3_10_I,MORINDA ROYOC,MORINDA ROYOC,MORROY,31,,2000-02-29,,,1998-07-25,584,,,
C,1,4,3,10,I,C_1_4_3_10_I,CASSYTHA FILIFORMIS,CASSYTHA FILIFORMIS,CASFIL,60,,2000-02-29,,,1998-07-25,584,,,
C,1,4,3,10,I,C_1_4_3_10_I,MYRICA CERIFERA,MYRICA CERIFERA,MYRCER,2,,2000-02-29,,,1998-07-25,584,,,
C,1,4,3,10,I,C_1_4_3_10_I,PITYOPSIS GRAMINIFOLIA ,PITYOPSIS GRAMINIFOLIA,PITGRA,4,,2000-02-29,,,1998-07-25,584,,,
C,1,4,3,10,I,C_1_4_3_10_I,SISYRINCHIUM MIAMIENSE,SISYRINCHIUM MIAMIENSE,SISMIA,4,,2000-02-29,,,1998-07-25,584,,,
C,1,4,3,10,I,C_1_4_3_10_I,MYRSINE FLORIDANA ,MYRSINE FLORIDANA,MYRFLO,58,,2000-02-29,,,1998-07-25,584,MYRSINE CUBANA,MYRCUB,
